canonical_smiles,molecule_chembl_id,F,target_pref_name
C=C(CN1CCCC1)c1ccc2c(c1)CCC[C@H]2NC(=O)C[C@@H](NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1ccccc1,CHEMBL1210744,10.0,Rattus norvegicus
CC(C)(C)c1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(CN3CCOCC3)C2)cc1,CHEMBL270838,10.0,Rattus norvegicus
CCOC(=O)[C@H](C)NP(=O)(N[C@@H](C)C(=O)OCC)c1ccc(-c2nc3c(N)c(F)cc(CC)c3n2CC(C)C)o1,CHEMBL579231,10.0,Rattus norvegicus
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,CHEMBL1263,10.0,Rattus norvegicus
O=C(CCCCCCC(=O)Nc1ccccc1)NO,CHEMBL98,10.0,Mus musculus
Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,CHEMBL483254,10.0,Mus musculus
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,CHEMBL408513,10.0,Mus musculus
O=c1c2ccccc2oc2c(Cc3ccc(O)cc3)[nH]c(-c3nccs3)c12,CHEMBL4059555,10.0,Rattus norvegicus
O=C(NCc1ccc(N2CCCCCC2)c(F)c1)Nc1cccc2cnccc12,CHEMBL231518,10.0,Rattus norvegicus
CN[C@@H](C)c1ccc(N2CC[C@H](NS(=O)(=O)c3ccc4cc(Cl)ccc4c3)C2=O)c(F)c1,CHEMBL605294,10.0,Rattus norvegicus
COc1ccc2c(c1OC)C(C)(C)[N+]1=C(C2)c2cc3c(cc2CC1)OCO3.[Cl-],CHEMBL1823925,10.03,Rattus norvegicus
O=C(N[C@@H](C(=O)N1CCC[C@H]1C(=O)Nc1nc(-c2ccccc2)cs1)c1ccccc1)c1ccncc1,CHEMBL4064124,10.1,Rattus norvegicus
COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2ccccn2)cc1)C[C@H](OC(=O)[C@@H](NC(=O)OC)C(C)(C)C)[C@H](Cc1ccccc1)NC(=O)OCc1oc(=O)oc1C)C(C)(C)C,CHEMBL4203910,10.1,Rattus norvegicus
CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1.CS(=O)(=O)O,CHEMBL2105686,10.2,Rattus norvegicus
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Sc3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4287425,10.3,Rattus norvegicus
CC(C)Oc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(-c2ccc(NC(=N)c3ccccn3)cc2OC(C)C)o1,CHEMBL1275764,10.4,Mus musculus
CN[C@@H](CC(C)C)C(=O)N[C@@H]1CC[C@H]2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)C[C@H]21,CHEMBL2414777,10.5,Rattus norvegicus
COc1cc(C2CN=C(c3ccc4cc[nH]c4c3)O2)cc(OC)c1OC,CHEMBL139894,10.5,Rattus norvegicus
C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,CHEMBL187460,10.6,Rattus norvegicus
O=C(O)Cc1cc(Br)c(N(Cc2ccc(Oc3ccc(F)cc3F)cc2)Cc2cc(F)cc(F)c2)c(Br)c1,CHEMBL2087289,10.68,Rattus norvegicus
COc1cccc2c1c(CN1CCN(C)CC1)cn2S(=O)(=O)c1ccc(C(C)C)cc1.Cl.Cl,CHEMBL4085003,10.7,Rattus norvegicus
CC(C)(C)c1ccc(CN2CC=C(CCC(=O)NO)C2=O)cc1,CHEMBL2180304,10.7,Mus musculus
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCOCCOCCNc3cc4c(=O)c(C(=O)O)cn(C5CC5)c4cc3Cl)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1806978,10.7,Rattus norvegicus
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCOCCOc3ccc4c(c3)c(=O)c(C(=O)O)cn4C3CC3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1806980,10.7,Rattus norvegicus
N[C@H]1Cc2ccccc2N(O)C1=O,CHEMBL2047851,10.8,Rattus norvegicus
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1.CS(=O)(=O)O,CHEMBL4065339,10.8,Rattus norvegicus
COc1cc(C2(C)CCCc3nc(SCc4ncccn4)n(-c4ccc(F)cc4)c32)ccc1F,CHEMBL4075703,10.8,Mus musculus
CCN(CC)C(=O)OCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1,CHEMBL6322,10.9,Rattus norvegicus
Cn1cc(-c2ccc(N3CCC(N4CCc5ccc(F)cc54)CC3)nn2)cn1,CHEMBL3127661,11.0,Rattus norvegicus
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,CHEMBL2036757,11.0,Rattus norvegicus
CC(C)N1CCN[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,CHEMBL2036782,11.0,Rattus norvegicus
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)CCCC(=O)N3C)ncc1Cl,CHEMBL2042694,11.0,Rattus norvegicus
CC(C)NC(=O)[C@H]1CC[C@@H](n2/c(=N/C(=O)c3cc(F)cc(F)c3)[nH]c3ccc(CN4CCC(C(C)(C)O)CC4)cc32)CC1,CHEMBL2172315,11.0,Rattus norvegicus
O=C(Nc1ccc2cc[nH]c2c1)c1c[nH]c2ccccc2c1=O,CHEMBL3354673,11.0,Rattus norvegicus
O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)cc3)cc1)CC2,CHEMBL4078466,11.0,Mus musculus
CC(C)(C)[C@H]1CC[C@H](N(Cc2ccc(C(=O)NC[C@@H](O)C(=O)O)cc2)C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,CHEMBL499160,11.0,Rattus norvegicus
CN(C)Cc1cc2nc(-c3cccc(O)c3)nc(N3CCOCC3)c2s1,CHEMBL493289,11.0,Mus musculus
CCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc([C@@H]3C[C@H]3COC)nc(-c3ccccc3)n2)CC1,CHEMBL3322651,11.0,Rattus norvegicus
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,CHEMBL325041,11.0,Mus musculus
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(N)ncc2c1,CHEMBL215813,11.0,Rattus norvegicus
C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,CHEMBL180155,11.0,Rattus norvegicus
C(#Cc1cccc(CN2CCOCC2)c1)CCN1CCCCC1,CHEMBL237087,11.0,Rattus norvegicus
CC(=O)c1nc([C@@H](O)[C@H](O)[C@H](O)CO)c(C)[nH]1,CHEMBL446257,11.0,Mus musculus
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3cccnc3)ncnc21,CHEMBL551031,11.0,Rattus norvegicus
CN1CCN(Cc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)CC1,CHEMBL1094632,11.0,Rattus norvegicus
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OCCN1CCOCC1,CHEMBL1824290,11.0,Rattus norvegicus
O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)CN(CC(F)F)C1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,CHEMBL237849,11.0,Rattus norvegicus
COc1cc(C(=O)c2csc(Nc3ccccc3)n2)cc(OC)c1OC.Cl,CHEMBL1830239,11.0,Rattus norvegicus
CCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,CHEMBL3742052,11.0,Mus musculus
CCCSc1ncccc1C(=O)N[C@H]1[C@H]2CC3C[C@@H]1C[C@](O)(C3)C2,CHEMBL2153178,11.0,Rattus norvegicus
Cc1ccccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1O,CHEMBL512896,11.0,Rattus norvegicus
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N.Cl,CHEMBL2112075,11.0,Rattus norvegicus
C#Cc1cccc(Nc2nc3cc(C(=O)O)ccc3c3cncnc23)c1,CHEMBL1682283,11.0,Mus musculus
Cc1cc(C(F)(F)F)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)OCCCN3CCOCC3)cc2)c(=O)n1C,CHEMBL2332721,11.0,Rattus norvegicus
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c3c2)cs1,CHEMBL160303,11.0,Mus musculus
Cc1cc(C(F)(F)F)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)OCCCN3CCOCC3)cc2)c(=O)n1C,CHEMBL2332721,11.0,Rattus norvegicus
C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccc2c(c1)OCCO2,CHEMBL4104286,11.0,Rattus norvegicus
CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C(C)C)c34)CC2)CC1,CHEMBL4278882,11.0,Rattus norvegicus
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,CHEMBL2392553,11.0,Rattus norvegicus
C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)nn4)nc32)CC1,CHEMBL3237707,11.0,Rattus norvegicus
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,CHEMBL521686,11.0,Rattus norvegicus
COC[C@H](C1CC1)n1cc(Cl)nc(Nc2cc(C)c(OC)nc2C)c1=O,CHEMBL574436,11.0,Rattus norvegicus
C=C(C)[C@@H]1CC[C@]2(C(=O)N(C)CCN(C)C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CHEMBL3785793,11.0,Rattus norvegicus
CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,CHEMBL204021,11.0,Rattus norvegicus
CCCCCCCCCCCCC[C@H](O)C[C@H](O)[C@H](C)N,CHEMBL1951761,11.0,Rattus norvegicus
O=[N+]([O-])c1cn2c(n1)OCC(COc1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)C2,CHEMBL3608950,11.0,Mus musculus
COc1ccc2c(c1)CCN(C(=O)c1cc(O)no1)[C@H]2C(=O)Nc1cc(F)c([Si](C)(C)C)c(F)c1,CHEMBL4206093,11.0,Mus musculus
Cc1ccnc(NCc2cc(-c3ccc(C[C@H](NC(=O)c4c(C)cc(C)cc4C)C(=O)O)cc3)on2)c1,CHEMBL596248,11.0,Rattus norvegicus
O=C(O)c1c(Oc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(C2CC2)nc2ccccc12,CHEMBL305365,11.0,Rattus norvegicus
COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccc(F)cc2)c1OC,CHEMBL257557,11.0,Rattus norvegicus
Cc1cccc(-c2[nH]c(Cc3cccc(C(N)=O)c3)nc2-c2ccc3nccnc3c2)n1,CHEMBL492634,11.0,Rattus norvegicus
Cc1ccc(-c2ccccc2)c(C(=O)N2CC3(CC3)C[C@H]2CNc2ccc(C(F)(F)F)cn2)n1,CHEMBL2381076,11.0,Rattus norvegicus
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,CHEMBL501670,11.0,Rattus norvegicus
CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C)o1,CHEMBL410534,11.0,Rattus norvegicus
CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(N[C@@H](C)C(=O)OCc2ccccc2)N[C@@H](C)C(=O)OCc2ccccc2)o1,CHEMBL499302,11.0,Rattus norvegicus
Fc1cnc(-c2cc(-c3cnnc(-c4ccccc4F)c3)ccc2F)c(F)c1,CHEMBL206818,11.0,Rattus norvegicus
Cc1c(-c2ccc(=O)n(Cc3ccc(F)cc3)n2)c2cc(F)ccc2n1CC(=O)O,CHEMBL2205149,11.0,Mus musculus
O=C(c1cc2ccc(F)cc2[nH]1)N1C[C@]2(CCN(C3CCNC3)C2)c2ccccc21,CHEMBL1933550,11.0,Rattus norvegicus
CN1CCN(c2cccc3nc(CN(C)[C@H]4CCCc5cccnc54)cn23)CC1,CHEMBL570522,11.0,Rattus norvegicus
COc1ccc2c(=O)n(C)c(CN(C)C)c(-c3ccccc3)c2c1,CHEMBL214742,11.0,Rattus norvegicus
COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(C[C@H](N)C3CCCCC3)c2=O)c1F,CHEMBL326504,11.0,Mus musculus
COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(C[C@@H](N)Cc3ccccc3)c2=O)c1F,CHEMBL117396,11.0,Mus musculus
CCCCCC(=O)NCc1ccc(O)c(-c2cccc(-c3cc4cc(C(=N)NO)ccc4[nH]3)c2O)c1,CHEMBL210184,11.0,Rattus norvegicus
Cc1cccc(NC(=O)CN2CCC(c3cccc[n+]3[O-])CC2)c1,CHEMBL219185,11.0,Rattus norvegicus
O=C(O)CN1C(=O)[C@@]2(NC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,CHEMBL2042238,11.0,Rattus norvegicus
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,CHEMBL484,11.0,Rattus norvegicus
COc1ccc(NC(=O)c2cc(OCCCN(C)C)nn2Cc2ccccc2)cc1Cl,CHEMBL274872,11.0,Rattus norvegicus
Cc1cccc(NC(=O)CN2CCC(c3cccc[n+]3[O-])CC2)c1,CHEMBL219185,11.0,Rattus norvegicus
CC(C)[C@H](NC(=O)N(C)Cc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)N(C)Cc1ccccn1)C(C)C,CHEMBL113554,11.0,Rattus norvegicus
CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC)c1cnc(C)cc1C,CHEMBL2037506,11.0,Rattus norvegicus
N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,CHEMBL3290337,11.0,Rattus norvegicus
CCc1nnc([C@@H](C)NS(=O)(=O)c2ccc(Cl)cc2)n1CC,CHEMBL3402546,11.0,Rattus norvegicus
Nc1ccccc1NC(=O)/C=C/c1ccc(C(NCCN2CCOCC2)C(=O)Nc2ccc(C(F)(F)F)cc2)cc1,CHEMBL1643308,11.0,Mus musculus
COc1cc(OC(C)C)cc(S(=O)(=O)c2ccc3c(c2)O[C@H]2CNCC[C@@H]32)c1.Cl,CHEMBL1949930,11.0,Rattus norvegicus
CCCn1c(=O)c2[nH]c(-c3cnn(CC4CC(=O)N(c5ccc(C(F)(F)F)cc5)C4)c3)nc2n(CC)c1=O,CHEMBL4074253,11.0,Mus musculus
COC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2,CHEMBL402893,11.0,Rattus norvegicus
NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,CHEMBL3545369,11.0,Rattus norvegicus
Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,CHEMBL425647,11.0,Rattus norvegicus
O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(Cl)ncc2[nH]1,CHEMBL1084761,11.0,Rattus norvegicus
O=C(O)c1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(C2CC2)nc2ccccc12,CHEMBL2337933,11.0,Rattus norvegicus
O=C1CCc2cc(S(=O)(=O)NNc3ccc(Br)cc3)ccc2N1,CHEMBL3765545,11.0,Rattus norvegicus
CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCC3)C[C@@H]2c2ccccc2)CC1,CHEMBL352514,11.0,Rattus norvegicus
CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,CHEMBL174304,11.0,Rattus norvegicus
N#Cc1cnc(NCC(F)(F)c2ccccc2)c(=O)n1CC(=O)NCCONC(=N)N,CHEMBL1084908,11.0,Rattus norvegicus
Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3ccc4[nH]c(C)nc4c3)c(Cl)c2)n1,CHEMBL3627897,11.1,Rattus norvegicus
Cc1cnc(C(=O)N2CCC3(CC2)CN(C(=O)Nc2ccc(OC(F)(F)F)cc2)CCO3)cn1,CHEMBL3104436,11.1,Rattus norvegicus
CCn1ccc2cc(C3=NCC(c4cc(OC)c(OC)c(OC)c4)O3)ccc21,CHEMBL142836,11.1,Rattus norvegicus
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1ccc(C(=N)N(C)C)cc1,CHEMBL515545,11.2,Rattus norvegicus
CCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)NC)cc3)cc1)CC2.Cl,CHEMBL1813449,11.2,Rattus norvegicus
CC(C)C[C@H](NC(=O)CN)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)CCc2ccc(Cl)cc2Cl)CC1,CHEMBL211564,11.2,Mus musculus
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2csc(C)n2)C1=O)C(C)(C)C)C(C)(C)C,CHEMBL501764,11.2,Rattus norvegicus
C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@H]3[C@H](C[C@H]4O[C@@H](CC[C@@H]1O2)C[C@@H](C)C4=C)O[C@H](CCNCC(F)F)[C@@H]3OC,CHEMBL1683547,11.3,Mus musculus
COc1ccc2c(c1N)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,CHEMBL376130,11.4,Mus musculus
O=C(c1cnn2cc(Br)ccc12)N1CCN(C(=O)c2ccc(Br)cn2)[C@@H](c2ccc(Cl)cc2)C1,CHEMBL4168783,11.4,Mus musculus
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N,CHEMBL180672,11.4,Rattus norvegicus
CC(=O)N(C(C)=O)c1nc(N(C(C)=O)C(C)=O)c2c(ccc3c2ccn3Cc2ccccc2C(F)(F)F)n1,CHEMBL479931,11.45,Rattus norvegicus
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4ccc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)cc3)cc2)[nH]1)C(C)C,CHEMBL3121853,11.5,Rattus norvegicus
O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(C4CCC4)CC3)cc2N1c1c(Cl)cccc1Cl,CHEMBL419140,11.6,Rattus norvegicus
O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(CC4CCC4)CC3)cc2N1c1c(Cl)cccc1Cl,CHEMBL264627,11.6,Rattus norvegicus
Cc1oc(=O)oc1COC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3Cl)c1c(=O)n2C.Cl,CHEMBL3400964,11.7,Rattus norvegicus
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cccc(-c2cnn(C)c2)c1,CHEMBL4095856,11.7,Mus musculus
N[C@H]1CCCC[C@H]1NC(=O)P(=O)(O)O,CHEMBL270083,11.8,Rattus norvegicus
CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CHEMBL3039504,11.9,Rattus norvegicus
O=C(O)c1ccc(OCCc2c(CCNS(=O)(=O)Cc3ccccc3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,CHEMBL373778,12.0,Rattus norvegicus
O=C(O)c1ccc(OCCc2c(CCNS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1,CHEMBL269787,12.0,Rattus norvegicus
CN1C[C@H](c2cccc(F)c2F)CC[C@@H](NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)C1=O,CHEMBL237664,12.0,Rattus norvegicus
O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)CN(Cc2ccccn2)C1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,CHEMBL392635,12.0,Rattus norvegicus
O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)CN(Cc2ccccn2)C1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1,CHEMBL392635,12.0,Rattus norvegicus
COc1ccc(C(=O)Nc2ncc(Cc3cccc(C(F)(F)F)c3)s2)cc1OCCO,CHEMBL550172,12.0,Mus musculus
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,CHEMBL272980,12.0,Mus musculus
COCCCCn1c(C(=O)N(CC(C)C)[C@H]2CCCNC2)nc2ccccc21,CHEMBL4128438,12.0,Rattus norvegicus
C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,CHEMBL512851,12.0,Rattus norvegicus
O=C(O)CCNC(=O)c1ccc(CN(c2ccc3c(c2)Cc2ccccc2-3)c2nc(-c3ccc(OC(F)(F)F)cc3)cs2)cc1,CHEMBL455323,12.0,Rattus norvegicus
COc1cccc(CN(C(=O)C2=C(c3ccc(CN(C)Cc4c(F)ccc(F)c4Cl)cc3)CC3CNCC2N3)C2CC2)c1C,CHEMBL451603,12.0,Rattus norvegicus
CS(=O)(=O)O.O=c1[nH]n(Cc2cccnc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,CHEMBL118267,12.0,Rattus norvegicus
CC(C)c1noc(C2CCN(c3ncnc(Nc4ccc(S(C)(=O)=O)cc4F)c3[N+](=O)[O-])CC2)n1,CHEMBL461384,12.0,Rattus norvegicus
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(O)cccc32)c1,CHEMBL2321924,12.0,Rattus norvegicus
N[C@H]1CN(c2ccc3nc(=O)ccn3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,CHEMBL231396,12.0,Rattus norvegicus
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc2[nH]c3c(c2c1)CCNC3=O,CHEMBL231842,12.0,Rattus norvegicus
COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(C(N)=O)cc34)ccc12,CHEMBL260531,12.0,Rattus norvegicus
CC(=O)N1N=C(c2cc(F)ccc2F)S[C@@]12c1ccccc1OC[C@H]2CCN,CHEMBL3403385,12.0,Mus musculus
Cc1ccc(C(=O)NC2CC2)cc1Nc1cc(=O)n(C)c2c1cnn2-c1c(F)cccc1F,CHEMBL558912,12.0,Rattus norvegicus
COc1ccc(C(=O)Nc2ncc(Cc3cccc(C(F)(F)F)c3)s2)cc1OCCO,CHEMBL550172,12.0,Mus musculus
COc1ccc(C(=O)Nc2ncc(Cc3cccc(Cl)c3)s2)cc1OCCO,CHEMBL561588,12.0,Mus musculus
Nc1nc(=O)n([C@H]2CC[C@H](NC(=O)c3cccc(-c4ccc(Cl)cc4)c3)C2)cc1F,CHEMBL1079783,12.0,Mus musculus
CC(C)(CC1Cc2ccccc2C1)NC[C@@H](O)COc1cc(CCC(=O)O)cc(F)c1F,CHEMBL1198855,12.0,Rattus norvegicus
Cc1nc(N)c2nnn(C[C@H]3CN(Cc4cc(F)cc(F)c4)CCO3)c2n1,CHEMBL2070737,12.0,Rattus norvegicus
OC[C@@H](O)[C@@H](O)[C@H](O)c1c[nH]c(-c2cscn2)n1,CHEMBL483879,12.0,Mus musculus
Nc1ccc([C@H](NS(=O)(=O)c2cnccc2N[C@H](CO)Cc2ccccc2)C(=O)N2CCC(CCF)CC2)cc1,CHEMBL12506,12.0,Rattus norvegicus
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@H]2CCCN2C[C@H]1C(=O)N[C@@H]1CCOc2ccccc21)C1CCOCC1.Cl.Cl,CHEMBL3216798,12.0,Mus musculus
COc1ccc(-c2cc(NC(=O)CCCCN3CCCN(C(C)=O)CC3)[nH]n2)cc1,CHEMBL2086582,12.0,Rattus norvegicus
O=C(Nc1ccc(C(F)(F)F)cc1Cl)c1cc(Cl)ccc1O,CHEMBL2313077,12.0,Rattus norvegicus
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2cccs2)CC1,CHEMBL2419698,12.0,Mus musculus
CCN(CC)CCOC(=O)[C@H](Cc1ccc(-c2c(C(F)(F)F)cc(C)n(C)c2=O)cc1)NC(=O)c1c(Cl)cccc1Cl,CHEMBL2332720,12.0,Rattus norvegicus
CCNc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\[C@@H](C)[C@H](C)OC2=O,CHEMBL1097999,12.0,Mus musculus
CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(Cl)Cl)C(C)(C)C,CHEMBL271453,12.0,Rattus norvegicus
O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,CHEMBL233035,12.0,Rattus norvegicus
